CODIGO_BECA;AGNO_FALLO;TIPO_INSTRUMENTO;PALABRAS_CLAVE
81190015;2019;ASISTENCIA A EVENTOS;"INGENIERIA INDUSTRIAL ; MANAGMENT ; INGENIERIA INDUSTRIAL ; ORGANIZATIONS ; ORGANIZACION Y DIRECCION DE EMPRESAS  ; ORGANIZACION DE RECURSOS HUMANOS"
81190018;2019;ASISTENCIA A EVENTOS;"BIOLOGIA CELULAR ; CULTIVO CELULAR ; NEUROCIENCIAS ; NEUROFISIOLOGIA"
81190021;2019;ASISTENCIA A EVENTOS;"BIOLOGIA ANIMAL (ZOOLOGIA)  ; ECOLOGIA ANIMAL ; BIOLOGIA DE INSECTOS (ENTOMOLOGIA)  ; ECOLOGIA DE LOS INSECTOS"
81190026;2019;ASISTENCIA A EVENTOS;"TEORIA, ANALISIS Y CRITICA DE LAS BELLAS ARTES ; TEATRO ; GENERAL ; ESTETICA"
81190028;2019;ASISTENCIA A EVENTOS;"ANTROPOLOGIA FILOSOFICA ; HERMENEUTICA"
81190030;2019;ASISTENCIA A EVENTOS;"LINGÜISTICA SINCRONICA ; FONETICA ; LINGÜISTICA SINCRONICA ; SOCIOLINGÜISTICA "
81190031;2019;ASISTENCIA A EVENTOS;"QUIMICA MACROMOLECULAR  ; POLIMEROS COMPUESTOS ; QUIMICA MACROMOLECULAR  ; POLIELECTROLITOS"
81190035;2019;ASISTENCIA A EVENTOS;"CAMBIO Y DESARROLLO SOCIAL ; DESARROLLO SOCIO;ECONOMICO ; SOCIOLOGIA DE LOS ASENTAMIENTOS HUMANOS ; SOCIOLOGIA LOCAL ; CIENCIAS DE LA COMUNICACION ; COMUNICACION Y ESTUDIOS CULTURALES"
81190036;2019;ASISTENCIA A EVENTOS;"CIENCIAS DE LA NUTRICION  ; OBESIDAD ; ECONOMIA SECTORIAL ; EDUCACION  ; ECONOMIA SECTORIAL ; SANIDAD"
81190040;2019;ASISTENCIA A EVENTOS;"HIDROLOGIA  ; AGUAS SUPERFICIALES ; HISTORIA POR ESPECIALIDADES ; HISTORIA Y CONFLICTOS  ; ESTADO Y ADMINISTRACION PUBLICA ; INSTITUCIONES SUBNACIONALES"
81190042;2019;ASISTENCIA A EVENTOS;"GEOQUIMICA ; GEOQUIMICA DE LAS ALTAS TEMPERATURAS ; GEOQUIMICA ; DISTRIBUCION DE ELEMENTOS TRAZA ; GEOLOGIA ; VULCANOLOGIA"
81190046;2019;ASISTENCIA A EVENTOS;"QUIMICA INORGANICA  ; COMPUESTOS DE COORDINACION"
81190050;2019;ASISTENCIA A EVENTOS;"CIENCIAS AMBIENTALES ; TRATAMIENTO, DEPURACION Y TRATAMIENTO DE AGUAS ; CIENCIAS AMBIENTALES ; GESTION DE RESIDUOS ; CIENCIAS AMBIENTALES ; CONTAMINACION DEL SUELO"
81190054;2019;ASISTENCIA A EVENTOS;"PATOLOGIA ; PATOLOGIA CARDIOVASCULAR "
81190058;2019;ASISTENCIA A EVENTOS;"DERECHO ECONOMICO ; LIBRE COMPETENCIA"
81190064;2019;ASISTENCIA A EVENTOS;"MICROBIOLOGIA  ; BACTERIOLOGIA ; BIOLOGIA MOLECULAR  ; BIOLOGIA MOLECULAR DE MICROORGANISMOS"
81190066;2019;ASISTENCIA A EVENTOS;"QUIMICA AMBIENTAL ; QUIMICA ANALITICA ; ANALISIS CROMATOGRAFICO"
81190067;2019;ASISTENCIA A EVENTOS;"ESTRELLAS ; BINARIOS (INCLUYENDO MULTIPLE)  CERRADAS ; ESTRELLAS ; BINARIOS  GENERAL"
81190068;2019;ASISTENCIA A EVENTOS;"MICROBIOLOGIA  ; PROCESOS MICROBIANOS  ; BIOLOGIA MOLECULAR  ; BIOLOGIA MOLECULAR DE MICROORGANISMOS"
81190076;2019;ASISTENCIA A EVENTOS;"BIOLOGIA HUMANA  ; FISIOLOGIA HUMANA  ; FISIOLOGIA HUMANA  ; FISIOLOGIA DE LA REPRODUCCION"
81190078;2019;ASISTENCIA A EVENTOS;"HISTORIA DE PAISES ; HISTORIA DE CHILE ; HISTORIA POR ESPECIALIDADES ; HISTORIA Y CONFLICTOS "
81190079;2019;ASISTENCIA A EVENTOS;"CLIMATOLOGIA  ; CLIMATOLOGIA REGIONAL ; GEOGRAFIA  ; GEOGRAFIA FISICA ; HIDROLOGIA  ; GLACIOLOGIA "
81190082;2019;ASISTENCIA A EVENTOS;"TECNOLOGIA DE LOS ALIMENTOS  ; ADITIVOS ALIMENTARIOS"
81190084;2019;ASISTENCIA A EVENTOS;"BIOLOGIA CELULAR ; REGENERACION TISULAR ; BIOLOGIA MOLECULAR  ; GENOMICA ; MEDICINA INTERNA ; REUMATOLOGIA"
81190085;2019;ASISTENCIA A EVENTOS;"BIOLOGIA CELULAR ; CULTIVO CELULAR ; NEUROCIENCIAS ; NEUROFISIOLOGIA"
81190086;2019;ASISTENCIA A EVENTOS;"SOCIOLOGIA DE LA EDUCACION ; SOCIOLOGIA GENERAL ; TEORIA ; SOCIOLOGIA GENERAL ; EPISTEMOLOGIA"
81190088;2019;ASISTENCIA A EVENTOS;"BIOQUIMICA  ; BIOQUIMICA  ; BIOLOGIA CELULAR ; CULTIVO CELULAR ; PATOLOGIA ; PATOLOGIA EXPERIMENTAL"
81190089;2019;ASISTENCIA A EVENTOS;"BIOLOGIA MOLECULAR  ; BIOLOGIA MOLECULAR DE PLANTAS"
81190091;2019;ASISTENCIA A EVENTOS;"BIOQUIMICA  ; BIOQUIMICA  ; BIOLOGIA MOLECULAR  ; EXPRESION GENETICA"
81190092;2019;ASISTENCIA A EVENTOS;"BIOQUIMICA  ; BIOQUIMICA  ; BIOLOGIA CELULAR ; CULTIVO CELULAR ; BIOLOGIA MOLECULAR  ; BIOMARCADORES"
81190094;2019;ASISTENCIA A EVENTOS;"MATEMATICA ; ECUACIONES DIFERENCIALES PARCIALES ( PDE ) ; MATEMATICA ; ANALISIS NUMERICO ; MATEMATICA ; MECANICA DE FLUIDOS"
81190095;2019;ASISTENCIA A EVENTOS;"OTRAS ESPECIALIDADES GEOGRAFICAS ; GEOGRAFIA HUMANA  ; GEOGRAFIA SOCIAL_IDENTIDADES Y TERRITORIO"
81190096;2019;ASISTENCIA A EVENTOS;"GENETICA  ; GENETICA DE POBLACIONES "
81190104;2019;ASISTENCIA A EVENTOS;"TEORIA, ANALISIS Y CRITICA DE LAS BELLAS ARTES ; TEATRO"
81190105;2019;ASISTENCIA A EVENTOS;"PATOLOGIA ; NEUROPATOLOGIA"
81190107;2019;ASISTENCIA A EVENTOS;"INMUNOLOGIA  ; ANTICUERPOS"
81190110;2019;ASISTENCIA A EVENTOS;"BIOLOGIA CELULAR ; CULTIVO CELULAR ; BIOLOGIA CELULAR ; MORFOLOGIA CELULAR ; BIOLOGIA MOLECULAR  ; EXPRESION GENETICA"
81190112;2019;ASISTENCIA A EVENTOS;"MATEMATICA ; ESTADISTICA"
81190113;2019;ASISTENCIA A EVENTOS;"CIENCIAS AMBIENTALES ; EDUCACION AMBIENTAL ; CIENCIAS AMBIENTALES ; SOCIOLOGIA AMBIENTAL ; ANTROPOLOGIA  AREAS Y TEMATICAS ; PROBLEMAS INTERNACIONALES"
81190117;2019;ASISTENCIA A EVENTOS;"TEORIA, ANALISIS Y CRITICA LITERARIAS ; CRITICA DE TEXTOS ; TEORIA, ANALISIS Y CRITICA LITERARIAS ; ANALISIS LITERARIO"
81190118;2019;ASISTENCIA A EVENTOS;QUIMICA AMBIENTAL
81190119;2019;ASISTENCIA A EVENTOS;"TECNOLOGIA DE LA INFORMACION Y SISTEMAS ; MODELOS Y PRINCIPIOS ; TECNOLOGIA DE LA INFORMACION Y SISTEMAS ; TECNOLOGIAS DE LA INFORMACION Y SISTEMAS DE APLICACIONES"
81190123;2019;ASISTENCIA A EVENTOS;"QUIMICA AMBIENTAL ; QUIMICA ANALITICA ; ANALISIS CROMATOGRAFICO ; QUIMICA ANALITICA ; ESPECTROSCOPIA DE MASAS"
81190124;2019;ASISTENCIA A EVENTOS;"BIOLOGIA HUMANA  ; FISIOLOGIA HUMANA  ; CIRUGIA  ; ORTODONCIA;ESTOMATOLOGIA "
81190125;2019;ASISTENCIA A EVENTOS;"MICROBIOLOGIA  ; METABOLISMO MICROBIANO ; BIOLOGIA MOLECULAR  ; GENOMICA ; TECNOLOGIA MINERA  ; BIOTECNOLOGIA ; BIOMINERA"
81190126;2019;ASISTENCIA A EVENTOS;"BIOLOGIA CELULAR ; MORFOLOGIA CELULAR"
81190127;2019;ASISTENCIA A EVENTOS;"MICROBIOLOGIA  ; METABOLISMO BACTERIANO ; BIOLOGIA MOLECULAR  ; BIOLOGIA MOLECULAR DE MICROORGANISMOS ; BIOLOGIA MOLECULAR  ; EXPRESION GENETICA"
81190128;2019;ASISTENCIA A EVENTOS;"METODOLODIA DE LA INVESTIGACION EN PSICOLOGIA Y PSICOMETRIA ; ELABORACION DE TESTS ; DISEÑO INDUSTRIAL ; ERGONOMIA ; DISEÑO INDUSTRIAL ; DISEÑO DE SERVICIOS Y EXPERIENCIAS"
81190139;2019;ASISTENCIA A EVENTOS;"INVESTIGACION OPERATIVA ; OPTIMIZACION ; INGENIERIA INDUSTRIAL ; OPERACION RESEARCH"
81190141;2019;ASISTENCIA A EVENTOS;QUIMICA AMBIENTAL
81190143;2019;ASISTENCIA A EVENTOS;"DERECHO CONSTITUCIONAL ; DERECHOS FUNDAMENTALES ; DERECHO INTERNACIONAL ; DERECHOS HUMANOS"
81190144;2019;ASISTENCIA A EVENTOS;"FAUNA SILVESTRE  ; DINAMICA DE LAS POBLACIONES ; CIENCIAS VETERINARIAS  ; GENETICA ANIMAL "
81190152;2019;ASISTENCIA A EVENTOS;"BIOLOGIA CELULAR ; CULTIVO CELULAR ; OTRAS ESPECIALIDADES BIOLOGICAS ; BIOLOGIA DEL CANCER"
81190161;2019;ASISTENCIA A EVENTOS;"TEORIA, ANALISIS Y CRITICA LITERARIAS ; CRITICA DE TEXTOS ; TEORIA, ANALISIS Y CRITICA LITERARIAS ; ANALISIS LITERARIO ; TEORIA, ANALISIS Y CRITICA LITERARIAS ; ESTILO Y ESTETICA LITERARIOS "
81190162;2019;ASISTENCIA A EVENTOS;"BIOLOGIA MOLECULAR  ; EXPRESION GENETICA ; MEDICINA INTERNA ; NEFROLOGIA ; PATOLOGIA ; PATOLOGIA EXPERIMENTAL"
81190163;2019;ASISTENCIA A EVENTOS;"ARQUEOLOGIA ; ARQUEOLOGIA Y MEDIOAMBIENTE ; ARQUEOLOGIA ; PALEOECOLOGIA ; ARQUEOLOGIA  AREAS Y TEMATICAS ; AGRICULTURA Y PASTOREO"
81190164;2019;ASISTENCIA A EVENTOS;"BIOLOGIA MOLECULAR  ; EXPRESION GENETICA"
81190166;2019;ASISTENCIA A EVENTOS;"BIOQUIMICA  ; BIOQUIMICA "
81190167;2019;ASISTENCIA A EVENTOS;"OPTICA  ; ESPECTROSCOPIA  ; FISICA DE ALTAS ENERGIAS ; FISICA TEORICA ALTAS ENERGIAS ; BIOFISICA ; FISICA MEDICA"
81190169;2019;ASISTENCIA A EVENTOS;"BIOLOGIA CELULAR ; CULTIVO CELULAR ; BIOLOGIA CELULAR ; REGENERACION TISULAR"
81190174;2019;ASISTENCIA A EVENTOS;"CAMBIO Y DESARROLLO SOCIAL ; ESTRATIFICACION SOCIAL ; GRUPOS SOCIALES ; PLANIFICACION URBANA"
81190183;2019;ASISTENCIA A EVENTOS;"BIOLOGIA MOLECULAR  ; EXPRESION GENETICA ; NEUROCIENCIAS ; NEUROFISIOLOGIA ; TOXICOLOGIA ; TOXICOLOGIA AMBIENTAL"
81190184;2019;ASISTENCIA A EVENTOS;"MEDICINA INTERNA ; ENDOCRINOLOGIA ; CIENCIAS DE LA NUTRICION  ; NUTRIENTES ; CIENCIAS DE LA NUTRICION  ; OBESIDAD"
81190185;2019;ASISTENCIA A EVENTOS;"BIOQUIMICA  ; BIOQUIMICA  ; BIOLOGIA CELULAR ; CULTIVO CELULAR"
81190186;2019;ASISTENCIA A EVENTOS;"CIENCIAS DEL DERECHO ; FILOSOFIA DEL DERECHO"
81190187;2019;ASISTENCIA A EVENTOS;"MEDICINA PREVENTIVA ; CIENCIAS CLINICAS ; GERIATRIA  ; PSIQUIATRIA "
81190191;2019;ASISTENCIA A EVENTOS;"BIOLOGIA CELULAR ; CULTIVO CELULAR ; OTRAS ESPECIALIDADES BIOLOGICAS ; BIOLOGIA DEL CANCER"
81190194;2019;ASISTENCIA A EVENTOS;"NIVELES EDUCACIONALES ; EDUCACION BASICA"
81190196;2019;ASISTENCIA A EVENTOS;"GEOQUIMICA ; GEOQUIMICA DE LAS ALTAS TEMPERATURAS ; GEOLOGIA ; VULCANOLOGIA"
81190197;2019;ASISTENCIA A EVENTOS;"BIOLOGIA CELULAR ; MORFOLOGIA CELULAR ; BIOLOGIA DE INSECTOS (ENTOMOLOGIA)  ; FISIOLOGIA DE LOS INSECTOS"
81190200;2019;ASISTENCIA A EVENTOS;"BIOLOGIA CELULAR ; MORFOLOGIA CELULAR ; INMUNOLOGIA  ; FORMACION DE ANTICUERPOS"
81190202;2019;ASISTENCIA A EVENTOS;"BIOLOGIA HUMANA  ; DESARROLLO HUMANO ; BIOLOGIA HUMANA  ; EMBRIOLOGIA HUMANA ; CIENCIAS DE LA NUTRICION  ; VITAMINAS "
81190206;2019;ASISTENCIA A EVENTOS;"BIOLOGIA CELULAR ; REGENERACION TISULAR ; BIOLOGIA MOLECULAR  ; GENOMICA ; MEDICINA INTERNA ; REUMATOLOGIA"
81190207;2019;ASISTENCIA A EVENTOS;"FISIOLOGIA HUMANA  ; METABOLISMO HUMANO ; INMUNOLOGIA  ; INMUNOQUIMICA  ; CIENCIAS DE LA NUTRICION  ; DIABATES"
81190208;2019;ASISTENCIA A EVENTOS;"INMUNOLOGIA  ; ANTIGENOS ; MICROBIOLOGIA  ; BACTERIOLOGIA"
81190213;2019;ASISTENCIA A EVENTOS;"BIOLOGIA MOLECULAR  ; BIOLOGIA MOLECULAR DE PLANTAS"
81190230;2019;ASISTENCIA A EVENTOS;"BIOLOGIA CELULAR ; CULTIVO CELULAR ; BIOLOGIA CELULAR ; MORFOLOGIA CELULAR ; BIOLOGIA CELULAR ; ESTRUCTURA DE LA PARED CELULAR"
81190231;2019;ASISTENCIA A EVENTOS;"BIOLOGIA CELULAR ; CULTIVO CELULAR ; SIMBIOSIS ; CIENCIAS CLINICAS ; RADIOTERAPIA "
81190232;2019;ASISTENCIA A EVENTOS;"BIOQUIMICA  ; BIOLOGIA MOLECULAR  ; BIOQUIMICA  ; PROTEINAS  ; BIOQUIMICA  ; BIOQUIMICA "
81190233;2019;ASISTENCIA A EVENTOS;"BIOLOGIA HUMANA  ; FISIOLOGIA HUMANA  ; FISIOLOGIA HUMANA  ; FISIOLOGIA FETAL"
81190235;2019;ASISTENCIA A EVENTOS;"ANTROPOLOGIA CULTURAL ; DANZAS, FIESTAS  ; TEORIA, ANALISIS Y CRITICA DE LAS BELLAS ARTES ; BAILE, COREOGRAFIA "
81190239;2019;ASISTENCIA A EVENTOS;"PALEONTOLOGIA ; PALEONTOLOGIA DE LOS INVERTEBRADOS ; CLIMATOLOGIA  ; PALEOCLIMATOLOGIA ; CIENCIAS AMBIENTALES ; CAMBIO CLIMATICO"
81190240;2019;ASISTENCIA A EVENTOS;DERECHO ADMINISTRATIVO
81190242;2019;ASISTENCIA A EVENTOS;"QUIMICA INORGANICA  ; COMPUESTOS DE COORDINACION"
81190243;2019;ASISTENCIA A EVENTOS;"TECNOLOGIA DE LAS TELECOMUNICACIONES ; RADIOCOMUNICACIONES  ; TECNOLOGIA DE LAS TELECOMUNICACIONES ; REDES INALAMBRICAS MODERNAS ; TECNOLOGIA DE LAS TELECOMUNICACIONES (EIEE TAXONOMY) ; COMMUNICATION SYSTEMS"
81190246;2019;ASISTENCIA A EVENTOS;"BIOLOGIA ANIMAL (ZOOLOGIA)  ; VERTEBRADOS"
81190247;2019;ASISTENCIA A EVENTOS;"NEUROCIENCIAS ; NEUROFISIOLOGIA ; NEUROCIENCIAS ; NEUROQUIMICA"
81190248;2019;ASISTENCIA A EVENTOS;"SISTEMAS COMPLEJOS ; BIOLOGIA ANIMAL (ZOOLOGIA)  ; ECOLOGIA ANIMAL ; BIOLOGIA ANIMAL (ZOOLOGIA)  ; ZOOLOGIA MARINA "
81190249;2019;ASISTENCIA A EVENTOS;"SOCIOLOGIA CULTURAL ; RELACIONES CULTURALES ; GRUPOS SOCIALES ; GENERO ; OTRAS ESPECIALIDADES SOCIOLOGICAS ; SOCIOLOGIA DEL SUJETO"
81190252;2019;ASISTENCIA A EVENTOS;"BIOLOGIA ANIMAL (ZOOLOGIA)  ; ECOLOGIA ANIMAL ; BIOMATEMATICAS ; BIOESTADISTICA"
81190261;2019;ASISTENCIA A EVENTOS;"HISTORIA POR ESPECIALIDADES ; HISTORIA DE LA LITERATURA ; TEORIA, ANALISIS Y CRITICA LITERARIAS ; ANALISIS LITERARIO ; SOCIOLOGIA CULTURAL ; SOCIOLOGIA DE LA LITERATURA"
81190264;2019;ASISTENCIA A EVENTOS;"NEUROCIENCIAS ; NEUROFISIOLOGIA ; NEUROCIENCIAS ; NEUROQUIMICA"
81190266;2019;ASISTENCIA A EVENTOS;"BIOLOGIA MOLECULAR  ; BIOLOGIA MOLECULAR DE PLANTAS"
81190269;2019;ASISTENCIA A EVENTOS;"QUIMICA AMBIENTAL ; MICROBIOLOGIA  ; METABOLISMO BACTERIANO"
81190271;2019;ASISTENCIA A EVENTOS;"TECNOLOGIA DE LOS ALIMENTOS  ; ANTIOXIDANTES EN LOS ALIMENTOS"
81190272;2019;ASISTENCIA A EVENTOS;"BIOQUIMICA  ; QUIMICA MICROBIOLOGICA  ; BIOQUIMICA  ; PEPTIDOS ; PECES   ; PISCICULTURA"
81190273;2019;ASISTENCIA A EVENTOS;"BIOLOGIA MOLECULAR  ; BIOLOGIA MOLECULAR DE PLANTAS"
81190275;2019;ASISTENCIA A EVENTOS;"INGENIERIA AGRICOLA ; CIENCIAS DEL SUELO (EDAFOLOGIA)  ; FISICA DE SUELOS ; CIENCIAS AMBIENTALES ; CONTAMINACION DEL SUELO"
81190276;2019;ASISTENCIA A EVENTOS;"MICROBIOLOGIA  ; METABOLISMO BACTERIANO ; BIOLOGIA MOLECULAR  ; BIOLOGIA MOLECULAR DE MICROORGANISMOS"
81190278;2019;ASISTENCIA A EVENTOS;"TEORIA, ANALISIS Y CRITICA DE LAS BELLAS ARTES ; TEATRO"
81190279;2019;ASISTENCIA A EVENTOS;"MICROBIOLOGIA  ; PROCESOS MICROBIANOS "
81190280;2019;ASISTENCIA A EVENTOS;"GENERAL ; ESTETICA"
81190281;2019;ASISTENCIA A EVENTOS;"MICROBIOLOGIA  ; METABOLISMO BACTERIANO ; BIOLOGIA MOLECULAR  ; BIOLOGIA MOLECULAR DE MICROORGANISMOS"
81190282;2019;ASISTENCIA A EVENTOS;"QUIMICA INORGANICA  ; COMPUESTOS DE COORDINACION"
81190285;2019;ASISTENCIA A EVENTOS;"PSICOLOGIA SOCIAL / COMUNITARIA / ECONOMICA ; TEORIA POSTCOLONIAL Y TEORIA CRITICA"
81190286;2019;ASISTENCIA A EVENTOS;"ARQUITECTURA Y URBANISMO  ; DISEÑO ARQUITECTONICO  ; ARQUITECTURA Y URBANISMO ; PATRIMONIO ARQUITECTONICO Y URBANO ; ARQUITECTURA Y URBANISMO ; ENSEÑANZA DE LA ARQUITECTURA"
81190287;2019;ASISTENCIA A EVENTOS;"CLIMATOLOGIA  ; PALEOCLIMATOLOGIA"
81190288;2019;ASISTENCIA A EVENTOS;"GENETICA  ; INGENIERIA GENETICA ; MICROBIOLOGIA  ; PROCESOS MICROBIANOS  ; BIOLOGIA MOLECULAR  ; BIOLOGIA MOLECULAR DE MICROORGANISMOS"
81190293;2019;ASISTENCIA A EVENTOS;"FISICA DE FLUIDOS ; FLUJO DE FLUIDOS ; FISICA DE FLUIDOS ; MECANICA DE FLUIDOS  ; QUIMICA FISICA ; FENOMENOS DE TRANSPORTE"
81190295;2019;ASISTENCIA A EVENTOS;"BIOLOGIA MOLECULAR  ; BIOLOGIA MOLECULAR DE MICROORGANISMOS ; VIROLOGIA  ; VIROLOGIA ANIMAL"
81190299;2019;ASISTENCIA A EVENTOS;"NEUROCIENCIAS ; NEUROFISIOLOGIA"
81190300;2019;ASISTENCIA A EVENTOS;"FARMACOLOGIA  ; EVALUACION DE MEDICAMENTOS"
81190301;2019;ASISTENCIA A EVENTOS;"BIOLOGIA CELULAR ; CULTIVO CELULAR"
81190302;2019;ASISTENCIA A EVENTOS;"TEORIA Y METODOS EDUCATIVOS ; TEORIAS EDUCATIVAS  ; PSICOLOGIA EDUCACIONAL Y ESCOLAR ; PSICOPEDAGOGIA  ; METODOS EDUCATIVOS"
81190303;2019;ASISTENCIA A EVENTOS;"CLIMATOLOGIA  ; PALEOCLIMATOLOGIA ; OCEANOGRAFIA ; PROCESOS DEL FONDO MARINO  ; OCEANOGRAFIA ; OCEANOGRAFIA  GEOLOGIA MARINA"
81190305;2019;ASISTENCIA A EVENTOS;"QUIMICA ORGANICA  ; QUIMICA DE PRODUCTOS NATURALES ORGANICOS"
81190308;2019;ASISTENCIA A EVENTOS;"SOCIOLOGIA CULTURAL ; SOCIOLOGIA DEL ARTE ; GRUPOS SOCIALES ; GENERO"
81190313;2019;ASISTENCIA A EVENTOS;"CLIMATOLOGIA  ; PALEOCLIMATOLOGIA ; OCEANOGRAFIA ; OCEANOGRAFIA FISICA  ; OCEANOGRAFIA ; INTERACCIONES MAR;AIRE "
81190317;2019;ASISTENCIA A EVENTOS;"PSICOLOGIA E/N/PF/PB/PBB ; ACTIVIDAD CEREBRAL ; PSICOLOGIA E/N/PF/PB/PBB ; NEUROCIENCIAS COGNITIVAS ; PSICOLOGIA E/N/PF/PB/PBB ; NEUROPSICOLOGIA"
81190318;2019;ASISTENCIA A EVENTOS;"TEORIA, ANALISIS Y CRITICA LITERARIAS ; ANALISIS LITERARIO"
81190319;2019;ASISTENCIA A EVENTOS;"QUIMICA AMBIENTAL ; QUIMICA INORGANICA  ; COMPUESTOS DE COORDINACION"
81190321;2019;ASISTENCIA A EVENTOS;"PSICOLOGIA E/N/PF/PB/PBB ; ANALISIS EXPERIMENTAL DE LA CONDUCTA"
81190328;2019;ASISTENCIA A EVENTOS;"FORMACION DOCENTE ; DESARROLLO PROFESIONAL DOCENTE ; NIVELES EDUCACIONALES ; EDUCACION MEDIA ; NIVELES EDUCACIONALES ; EDUCACION SUPERIOR"
81190330;2019;ASISTENCIA A EVENTOS;"BIOLOGIA CELULAR ; CULTIVO CELULAR ; FISIOLOGIA HUMANA  ; FISIOLOGIA ENDOTELIAL"
81190333;2019;ASISTENCIA A EVENTOS;"BIOQUIMICA  ; BIOQUIMICA "
81190335;2019;ASISTENCIA A EVENTOS;"EPIDEMOLOGIA ; EPIDEMOLOGIA ; PSIQUIATRIA "
81190336;2019;ASISTENCIA A EVENTOS;"OCEANOGRAFIA ; OCEANOGRAFIA BIOLOGICA"
81190337;2019;ASISTENCIA A EVENTOS;"CIENCIAS AMBIENTALES ; CIENCIAS MULTIDISCIPLINARIAS E INTERDISCIPLINARIAS ; ANTROPOLOGIA  AREAS Y TEMATICAS ; MEDIOAMBIENTE ; PROBLEMAS SOCIALES ; EXCLUSION SOCIAL"
81190338;2019;ASISTENCIA A EVENTOS;"ANTROPOLOGIA  AREAS Y TEMATICAS ; COMUNIDAD Y TERRITORIO ; ANTROPOLOGIA  AREAS Y TEMATICAS ; GENERO ; ANTROPOLOGIA  AREAS Y TEMATICAS ; PUEBLOS INDIGENAS"
81190341;2019;ASISTENCIA A EVENTOS;"QUIMICA INORGANICA  ; MECANISMOS DE LAS REACCIONES INORGANICAS"
81190343;2019;ASISTENCIA A EVENTOS;"BIOLOGIA CELULAR ; CULTIVO CELULAR ; BIOLOGIA HUMANA  ; FISIOLOGIA HUMANA "
81190348;2019;ASISTENCIA A EVENTOS;"QUIMICA FISICA ; CATALISIS"
81190349;2019;ASISTENCIA A EVENTOS;"VIROLOGIA  ; VIRUS NEUROTROPICOS"
81190350;2019;ASISTENCIA A EVENTOS;PSIQUIATRIA 
81190352;2019;ASISTENCIA A EVENTOS;"MATEMATICA ; ANALISIS NUMERICO ; MATEMATICA ; MECANICA DE FLUIDOS ; MATEMATICA ; TERMODINAMICA CLASICA , TRANSFACION DE CALOR"
81190353;2019;ASISTENCIA A EVENTOS;"OTRAS ESPECIALIDADES BIOLOGICAS ; BIOLOGIA DEL CANCER"
81190357;2019;ASISTENCIA A EVENTOS;"TEORIA, ANALISIS Y CRITICA DE LAS BELLAS ARTES ; TEATRO"
81190359;2019;ASISTENCIA A EVENTOS;"BIOLOGIA CELULAR ; CULTIVO CELULAR ; VIROLOGIA  ; VIRUS DERMATROPICOS"
81190361;2019;ASISTENCIA A EVENTOS;"BIOLOGIA VEGETAL (BOTANICA)  ; ECOLOGIA VEGETAL"
81190362;2019;ASISTENCIA A EVENTOS;"BIOLOGIA MOLECULAR  ; EXPRESION GENETICA ; VIROLOGIA  ; VIROLOGIA ANIMAL"
81190370;2019;ASISTENCIA A EVENTOS;"MICROBIOLOGIA  ; PROCESOS MICROBIANOS "
81190371;2019;ASISTENCIA A EVENTOS;"INGENIERIA Y TECNOLOGIA DEL MEDIO AMBIENTE ; RESIDUOS INDUSTRIALES ; INGENIERIA Y TECNOLOGIA DEL MEDIO AMBIENTE ; TECNOLOGIA DE AGUAS RESIDUALES  ; INGENIERIA Y TECNOLOGIA DEL MEDIO AMBIENTE ; CONTROL DE LA CONTAMINACION DEL AGUA "
81190373;2019;ASISTENCIA A EVENTOS;"BIOLOGIA ANIMAL (ZOOLOGIA)  ; ECOLOGIA ANIMAL ; BIOLOGIA ANIMAL (ZOOLOGIA)  ; ZOOLOGIA GENERAL ; BIOLOGIA ANIMAL (ZOOLOGIA)  ; PROTOZOOLOGIA"
81190375;2019;ASISTENCIA A EVENTOS;"BIOLOGIA CELULAR ; CITOLOGIA ; BIOLOGIA HUMANA  ; CITOLOGIA HUMANA"
81190376;2019;ASISTENCIA A EVENTOS;"BIOLOGIA ANIMAL (ZOOLOGIA)  ; COMPORTAMIENTO ANIMAL ; BIOLOGIA ANIMAL (ZOOLOGIA)  ; GENETICA ANIMAL  ; NEUROCIENCIAS ; NEUROFISIOLOGIA"
81190379;2019;ASISTENCIA A EVENTOS;"BIOLOGIA CELULAR ; CULTIVO CELULAR ; BIOLOGIA HUMANA  ; DESARROLLO HUMANO ; PSIQUIATRIA "
81190381;2019;ASISTENCIA A EVENTOS;"MATEMATICA ; SISTEMAS DINAMICOS Y TEORIA ERGODICA"
81190382;2019;ASISTENCIA A EVENTOS;"TECNOLOGIA ENERGETICA  ; GENERACION DE ENERGIA ; TECNOLOGIA ENERGETICA  ; FUENTES NO CONVENCIONALES DE ENERGIA "
81190388;2019;ASISTENCIA A EVENTOS;"NEUROCIENCIAS ; NEUROFISIOLOGIA ; NEUROCIENCIAS ; NEUROQUIMICA ; CIENCIAS DE LA NUTRICION  ; METABOLISMO ENERGETICO"
81190389;2019;ASISTENCIA A EVENTOS;"SISTEMAS COMPLEJOS ; ECONOMETRIA ; SERIES CRONOLOGICAS ECONOMICAS"
81190395;2019;ASISTENCIA A EVENTOS;"DERECHO CONSTITUCIONAL ; DEMOCRACIA Y PARTICIPACION ; DERECHO CONSTITUCIONAL ; DERECHOS FUNDAMENTALES"
81190399;2019;ASISTENCIA A EVENTOS;"DIDACTICAS DE DISCIPLINAS ; DIDACTICA DE LA MATEMATICA"
